"","PID","logSalePrice","GrLivArea","LotArea","Neighborhood_Int","Neighborhood","Age","StreetAlley","RemodSinceBuilt","LotShape","LandContour","LandSlope","LotConfig","IsOnMainroad","IsNearPark","IsNearRailroad","BsmtQual","RoofStyle","OverallQual","OverallCond","ExterQual","Exterior1st","Exterior2nd","BsmtExposure","Rate","BldgType","MSZoning","Foundation","TotalBsmtSF","Heating","KitchenQual","Fireplaces","GarageType","GarageQual","GarageCond","GarageFinish","GarageCars","KitchenAbvGr","PavedDrive","EnclosedPorch","SaleCondition","ScreenPorch","HouseStyle","BsmtFullBath","AllBathrooms","FullBath","FireplaceQu","Functional","TotRmsAbvGrd","BedroomAbvGr","HeatingQC","CentralAir","MSZoning_Int"
"1862",914465020,5.39967372148104,2052,10125,12,"Mitchel",9,1,1,0,1,0,1,0,0,0,4,"Gable",8,5,4,"CemntBd","CmentBd",1,3.285,"1Fam","RL","PConc",1107,"GasA",4,1,"BuiltIn",3,3,"Fin",3,1,3,0,"Normal",0,"2Story",0,2.5,2,3,8,7,3,5,1,6
"1863",528480040,5.40140054078154,1953,10574,21,"Somerst",4,1,1,0,1,0,1,0,0,0,4,"Gable",8,5,4,"VinylSd","VinylSd",2,3.285,"1Fam","FV","PConc",1082,"GasA",4,1,"Attchd",3,3,"RFn",3,1,3,0,"Normal",0,"2Story",0,2.5,2,4,8,9,3,5,1,4
"1864",534128190,5.40976410426635,2640,10400,15,"NWAmes",42,1,30,0,1,0,1,0,1,0,3,"Gable",6,7,3,"MetalSd","MetalSd",1,3.285,"1Fam","RL","PConc",932,"GasA",4,1,"Attchd",3,3,"RFn",2,1,3,0,"Normal",168,"2Story",0,2.5,2,3,8,8,5,4,1,6
"1865",902326030,5.42484734887112,2640,11700,4,"OldTown",129,3,123,1,1,0,2,0,0,0,3,"Mansard",7,7,4,"Stucco","Stucco",1,3.285,"1Fam","RM","Stone",1240,"GasW",4,1,"Detchd",3,3,"Unf",4,1,1,386,"Normal",0,"2Story",0,1.5,1,4,8,8,4,3,0,5
"1866",907253130,5.49554433754645,2153,11050,18,"CollgCr",9,1,0,0,1,0,1,0,1,0,5,"Hip",9,5,4,"VinylSd","VinylSd",2,3.285,"1Fam","RL","PConc",1440,"GasA",5,2,"Attchd",3,3,"Fin",3,1,3,0,"Normal",0,"2Story",1,3.5,2,5,8,8,3,5,1,6
"1867",528344040,5.53147891704226,2450,16545,27,"NoRidge",11,1,0,1,1,0,1,0,0,0,4,"Gable",8,5,4,"VinylSd","VinylSd",2,3.285,"1Fam","RL","PConc",1284,"GasA",4,1,"Attchd",3,3,"Fin",3,1,3,0,"Normal",0,"2Story",1,3.5,2,3,8,7,3,5,1,6
"1868",528108130,5.6063813651106,2020,12350,26,"NridgHt",1,1,0,0,1,0,1,0,0,0,5,"Hip",9,5,5,"VinylSd","VinylSd",3,3.285,"1Fam","RL","PConc",2020,"GasA",5,1,"Attchd",3,3,"RFn",3,1,3,0,"Normal",0,"1Story",1,3,2,4,8,7,3,5,1,6
"1869",921128050,5.62838893005031,1978,12633,22,"Timber",2,1,0,1,3,0,1,0,0,0,5,"Hip",9,5,5,"CemntBd","CmentBd",4,3.285,"1Fam","RL","PConc",1978,"GasA",5,1,"Attchd",3,3,"Fin",3,1,3,0,"Normal",0,"1Story",1,3,2,4,8,7,2,5,1,6
"1870",902331010,4.76715586608218,816,3300,4,"OldTown",99,1,40,0,1,0,1,0,0,0,3,"Gable",4,3,3,"Stucco","Stucco",1,3.70740909090909,"1Fam","C (all)","BrkTil",624,"GasA",3,1,"NoGarage",0,0,"NoGarage",0,1,1,0,"Normal",0,"1Story",0,1,1,4,8,5,2,5,1,1
"1871",535383060,4.77085201164214,599,5400,4,"OldTown",69,1,10,0,1,0,1,1,0,0,2,"Gable",2,5,2,"Stucco","Stucco",1,3.70740909090909,"1Fam","RL","PConc",416,"GasA",4,0,"NoGarage",0,0,"NoGarage",0,1,1,0,"Normal",0,"1Story",1,2,1,0,8,4,2,4,0,6
"1872",905228050,4.8055008581584,660,9000,8,"Sawyer",62,1,3,0,1,0,2,0,0,0,0,"Gable",2,2,3,"Wd Sdng","Wd Sdng",0,3.70740909090909,"1Fam","RL","Slab",0,"GasA",2,0,"NoGarage",0,0,"NoGarage",0,1,1,100,"Normal",0,"1Story",0,1,1,0,6,5,2,2,0,6
"1873",902402150,4.92941892571429,1022,7200,4,"OldTown",99,1,96,0,1,0,1,0,0,0,3,"Hip",5,4,3,"MetalSd","Stucco",1,3.70740909090909,"1Fam","RM","BrkTil",1022,"GasW",3,0,"Detchd",3,3,"Unf",1,1,3,226,"Normal",0,"1Story",1,2,1,0,3,4,2,3,0,5
"1874",902301060,4.94200805302231,1510,9600,4,"OldTown",99,1,40,0,1,0,1,0,0,0,2,"Gable",4,4,4,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RM","BrkTil",677,"GasA",4,0,"Detchd",3,3,"Unf",2,1,1,160,"Normal",0,"2Story",0,2,2,0,8,7,3,3,1,5
"1875",535451170,4.95424250943933,1040,7200,11,"NAmes",60,1,1,0,1,0,1,0,0,0,0,"Gable",4,5,3,"BrkFace","Stone",0,3.70740909090909,"Duplex","RL","Slab",0,"Wall",3,0,"Detchd",3,3,"Unf",2,2,3,0,"Normal",0,"1Story",0,2,2,0,8,6,2,2,0,6
"1876",535450160,4.96801571399364,1040,8544,11,"NAmes",59,1,0,0,1,0,2,0,0,0,0,"Gable",3,4,3,"BrkFace","BrkFace",0,3.70740909090909,"Duplex","RL","Slab",0,"Wall",3,0,"Detchd",3,3,"Unf",2,2,3,0,"Normal",0,"1Story",0,2,2,0,8,6,2,2,0,6
"1877",903228070,4.96848294855393,1142,6000,3,"BrkSide",85,1,26,0,1,0,2,0,0,0,3,"Gable",5,5,3,"Stucco","Stucco",1,3.70740909090909,"1Fam","RM","BrkTil",468,"GasA",3,0,"Attchd",3,3,"Fin",1,1,3,98,"Normal",0,"1.5Fin",0,1,1,0,8,6,3,4,1,5
"1878",902103120,5.01494034979294,1944,10307,4,"OldTown",99,2,40,0,1,0,1,0,0,0,3,"Gable",6,5,3,"Wd Sdng","Wd Sdng",2,3.70740909090909,"Duplex","RM","CBlock",972,"GasA",3,0,"Detchd",2,3,"Unf",2,2,1,169,"Normal",0,"2Story",1,3,2,0,8,12,4,4,0,5
"1879",535150070,5.02077548819356,1738,12513,11,"NAmes",89,1,87,1,1,0,0,1,0,0,3,"Gable",4,4,3,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","BrkTil",715,"GasA",3,1,"Attchd",3,3,"Unf",1,1,3,0,"Normal",0,"1.5Fin",0,2,2,4,8,7,4,4,1,6
"1880",535383110,5.02530586526477,846,10800,4,"OldTown",89,2,30,0,1,0,1,0,0,0,3,"Gable",5,7,3,"Wd Sdng","Wd Sdng",1,3.70740909090909,"1Fam","RL","BrkTil",720,"GasA",4,0,"Detchd",3,3,"Fin",2,1,1,0,"Normal",0,"1Story",0,1,1,0,8,4,2,3,0,6
"1881",908201040,5.07188200730613,698,9405,5,"Edwards",62,1,61,0,1,0,1,0,0,0,3,"Hip",5,9,3,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","CBlock",698,"GasA",3,0,"NoGarage",0,0,"NoGarage",0,1,3,0,"Normal",0,"1Story",0,1.5,1,0,8,4,2,5,1,6
"1882",908225290,5.07918124604763,1368,11767,5,"Edwards",59,1,0,0,1,0,1,0,0,0,2,"Gable",5,5,3,"MetalSd","MetalSd",2,3.70740909090909,"1Fam","RL","CBlock",1078,"GasA",3,0,"Attchd",3,3,"RFn",1,1,3,211,"Normal",0,"1Story",1,2,1,0,7,6,3,3,1,6
"1883",534476320,5.1102529173534,1050,9600,11,"NAmes",53,1,0,0,1,0,1,0,0,0,3,"Hip",5,6,3,"MetalSd","MetalSd",1,3.70740909090909,"1Fam","RL","CBlock",1050,"GasA",3,0,"Attchd",3,3,"Unf",1,1,3,0,"Normal",0,"1Story",0,1,1,0,8,5,2,4,1,6
"1884",902103100,5.1102529173534,1378,4080,4,"OldTown",74,2,63,0,1,0,1,0,0,0,3,"Gable",6,8,3,"Wd Sdng","Wd Sdng",1,3.70740909090909,"1Fam","RM","PConc",901,"GasA",4,0,"Detchd",2,2,"Unf",1,1,2,40,"Normal",0,"1.5Fin",0,1,1,0,8,6,3,4,1,5
"1885",905105190,5.11394335230684,899,7800,8,"Sawyer",42,1,37,0,1,0,1,0,0,0,3,"Hip",5,7,3,"HdBoard","HdBoard",1,3.70740909090909,"1Fam","RL","PConc",864,"GasA",4,0,"Attchd",3,3,"Fin",1,1,3,0,"Normal",0,"1Story",0,1,1,0,8,5,3,5,1,6
"1886",534200030,5.11394335230684,864,7130,11,"NAmes",42,1,0,0,1,0,1,0,0,0,3,"Gable",5,6,3,"HdBoard","HdBoard",1,3.70740909090909,"1Fam","RL","PConc",864,"GasA",3,0,"Attchd",3,3,"Fin",1,1,3,0,"Normal",0,"1Story",0,1.5,1,0,8,5,2,3,1,6
"1887",906226060,5.11727129565576,2016,26400,13,"SawyerW",129,1,127,0,2,0,0,1,0,0,0,"Gable",5,7,4,"HdBoard","HdBoard",0,3.70740909090909,"1Fam","RL","PConc",0,"GasA",3,1,"Attchd",3,3,"Unf",2,1,2,0,"Normal",0,"2Story",0,1,1,3,5,7,4,5,1,6
"1888",905101490,5.14301480025409,1121,8816,8,"Sawyer",46,1,0,0,1,0,2,1,0,0,3,"Gable",5,6,3,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","PConc",1121,"GasA",3,0,"Detchd",3,3,"Unf",2,1,3,0,"Normal",0,"1Story",1,2,1,0,8,5,3,3,1,6
"1889",905402060,5.14488541828714,1733,13680,5,"Edwards",54,1,0,1,1,0,4,0,0,0,0,"Hip",3,5,3,"BrkFace","Wd Sdng",0,3.70740909090909,"1Fam","RL","Slab",0,"GasA",3,1,"Attchd",3,3,"Unf",2,1,3,0,"Normal",0,"1Story",0,2,2,4,6,8,4,5,1,6
"1890",532354160,5.14921911265538,864,8499,8,"Sawyer",48,1,0,1,1,0,2,1,0,0,3,"Gable",5,6,3,"MetalSd","MetalSd",1,3.70740909090909,"1Fam","RL","CBlock",864,"GasA",3,0,"Detchd",3,3,"Unf",2,1,3,0,"Normal",0,"1Story",1,2,1,0,8,5,3,5,1,6
"1891",535381040,5.15503222879097,2377,10410,4,"OldTown",94,2,35,0,1,0,1,0,0,0,3,"Gable",4,5,3,"MetalSd","MetalSd",1,3.70740909090909,"1Fam","RL","BrkTil",1313,"GasA",4,1,"Detchd",3,3,"Unf",2,1,3,432,"Normal",0,"1.5Fin",0,2,2,3,6,8,3,3,1,6
"1892",906226120,5.15519327385822,2240,7018,13,"SawyerW",30,1,0,0,1,0,1,1,0,0,0,"Gable",5,5,3,"Plywood","Plywood",0,3.70740909090909,"Duplex","RL","Slab",0,"GasA",3,0,"Detchd",3,3,"Unf",2,2,3,0,"Alloca",0,"2Story",0,2,2,0,8,12,6,3,1,6
"1893",907290180,5.15836249209525,848,4435,18,"CollgCr",6,1,1,0,1,0,1,0,0,0,4,"Gable",6,5,4,"VinylSd","VinylSd",3,3.70740909090909,"TwnhsE","RM","PConc",848,"GasA",4,0,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"1Story",1,2,1,0,8,4,1,5,1,5
"1894",907135040,5.16136800223498,1097,10859,18,"CollgCr",15,1,1,0,1,0,2,0,0,0,4,"Gable",5,5,3,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","PConc",1097,"GasA",3,0,"Attchd",3,3,"Unf",2,1,3,0,"Normal",0,"1Story",0,1.5,1,0,8,6,3,5,1,6
"1895",527454050,5.16731733474818,1322,2308,9,"NPkVill",35,1,0,0,1,0,1,0,0,0,3,"Gable",6,5,3,"Plywood","Brk Cmn",1,3.70740909090909,"TwnhsE","RL","CBlock",855,"GasA",3,1,"Attchd",3,3,"Unf",2,1,3,0,"Normal",0,"2Story",0,3,2,2,8,6,3,3,1,6
"1896",923276260,5.17318626841227,883,7669,12,"Mitchel",17,1,1,0,1,0,1,0,0,0,4,"Gable",5,6,3,"HdBoard","Wd Shng",3,3.70740909090909,"1Fam","RL","PConc",828,"GasA",3,1,"Detchd",3,3,"Unf",2,1,3,0,"Normal",0,"SFoyer",1,2,1,2,8,5,2,3,1,6
"1897",535154130,5.17464119266045,988,9240,11,"NAmes",50,1,39,1,1,0,1,0,0,0,3,"Hip",6,8,4,"MetalSd","MetalSd",1,3.70740909090909,"1Fam","RL","CBlock",988,"GasA",4,0,"Attchd",3,3,"Unf",1,1,3,0,"Normal",0,"1Story",1,3,2,0,8,6,3,3,1,6
"1898",905107310,5.17580163284828,1034,8014,8,"Sawyer",31,1,0,1,1,0,4,0,0,0,4,"Gable",6,5,3,"Plywood","HdBoard",4,3.70740909090909,"1Fam","RL","CBlock",456,"GasA",3,1,"Basment",3,3,"Fin",2,1,3,0,"Normal",0,"SFoyer",0,1.5,1,2,8,5,3,3,1,6
"1899",533352150,5.17609125905568,1620,9991,8,"Sawyer",33,1,17,1,1,0,2,1,0,0,3,"Gable",4,4,3,"Plywood","Plywood",1,3.70740909090909,"1Fam","RL","CBlock",1281,"GasA",3,1,"Attchd",3,3,"Unf",2,1,3,0,"Normal",0,"1Story",1,3,2,3,7,8,3,5,1,6
"1900",535151040,5.17609125905568,1144,8760,11,"NAmes",53,1,0,0,1,0,1,0,0,0,3,"Gable",5,7,4,"Wd Sdng","Wd Sdng",1,3.70740909090909,"1Fam","RL","CBlock",1169,"GasA",3,0,"Attchd",3,3,"RFn",1,1,3,0,"Normal",0,"1Story",1,2,1,0,8,6,3,3,1,6
"1901",527359050,5.18184358794477,1370,10400,15,"NWAmes",33,1,0,0,1,0,1,0,0,0,4,"Gable",7,5,3,"HdBoard","HdBoard",1,3.70740909090909,"1Fam","RL","CBlock",1090,"GasA",3,1,"Attchd",3,3,"RFn",2,1,3,0,"Family",0,"1Story",0,2,2,3,8,6,3,3,1,6
"1902",531363030,5.18184358794477,1141,7500,13,"SawyerW",3,1,0,0,1,0,1,0,0,0,4,"Gable",7,5,4,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","PConc",1141,"GasA",4,0,"Detchd",3,3,"RFn",2,1,3,0,"Normal",0,"1Story",1,2.5,1,0,8,6,3,5,1,6
"1903",531375130,5.1846914308176,1114,12450,13,"SawyerW",6,1,1,0,1,0,1,0,0,1,4,"Gable",5,5,3,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","PConc",1114,"GasA",4,0,"Detchd",3,3,"Unf",2,1,3,0,"Normal",0,"1Story",1,3,2,0,8,6,3,5,1,6
"1904",535402090,5.18752072083646,1380,10143,11,"NAmes",46,1,0,0,1,0,1,0,0,0,3,"Gable",6,7,3,"HdBoard","HdBoard",1,3.70740909090909,"1Fam","RL","CBlock",1380,"GasA",3,0,"Attchd",3,3,"Unf",1,1,3,0,"Normal",216,"1Story",0,1.5,1,0,8,6,3,2,1,6
"1905",535175050,5.19033169817029,1215,12400,11,"NAmes",51,1,40,1,1,0,1,1,0,0,3,"Hip",6,7,3,"Wd Sdng","Wd Sdng",1,3.70740909090909,"1Fam","RL","CBlock",1215,"GasA",3,0,"Attchd",3,3,"Unf",1,1,3,0,"Normal",234,"1Story",0,1,1,0,8,6,3,3,1,6
"1906",909277090,5.19033169817029,1273,14680,19,"Crawfor",49,2,0,1,3,0,1,0,0,0,3,"Gable",5,4,3,"MetalSd","MetalSd",1,3.70740909090909,"1Fam","RL","CBlock",1273,"GasA",3,0,"Attchd",3,3,"Unf",1,1,3,0,"Normal",115,"1Story",0,1,1,0,8,5,2,5,1,6
"1907",903429080,5.19033169817029,1826,2500,4,"OldTown",94,3,90,0,1,0,2,0,0,0,3,"Gable",7,8,4,"Stucco","Stucco",1,3.70740909090909,"1Fam","RM","PConc",910,"GasA",5,1,"Attchd",2,2,"Unf",1,1,3,0,"Normal",0,"2Story",1,2.5,1,4,6,7,4,5,1,5
"1908",903427120,5.19033169817029,1768,8094,4,"OldTown",94,2,35,0,1,0,1,0,0,0,3,"Gable",6,6,3,"MetalSd","MetalSd",1,3.70740909090909,"1Fam","RM","PConc",1048,"GasA",3,0,"Detchd",2,2,"Unf",2,1,3,150,"Normal",0,"2Story",0,2,2,0,8,8,3,4,1,5
"1909",535152230,5.19451434188247,1478,8400,11,"NAmes",52,1,0,0,1,0,1,0,0,0,3,"Hip",6,3,3,"BrkFace","BrkFace",1,3.70740909090909,"1Fam","RL","CBlock",1478,"GasA",3,2,"Attchd",3,3,"RFn",2,1,3,0,"Normal",216,"1Story",1,2.5,1,4,8,6,3,4,1,6
"1910",526351100,5.19589965240923,1434,10200,11,"NAmes",35,1,0,0,1,0,1,0,0,0,3,"Hip",6,5,3,"Plywood","Plywood",1,3.70740909090909,"1Fam","RL","CBlock",1434,"GasA",3,1,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"1Story",1,3,2,4,8,7,4,3,1,6
"1911",909276200,5.20411998265593,1308,9600,19,"Crawfor",69,1,10,1,3,0,1,0,0,0,3,"Gable",5,7,4,"MetalSd","MetalSd",1,3.70740909090909,"1Fam","RL","BrkTil",728,"GasA",3,2,"Detchd",3,3,"Unf",1,1,3,0,"Normal",0,"1.5Fin",1,2.5,1,3,6,7,2,5,1,6
"1912",902327070,5.20411998265593,2007,8400,4,"OldTown",109,1,50,0,1,0,2,1,0,0,2,"Gable",6,7,3,"Stucco","BrkFace",2,3.70740909090909,"1Fam","RM","BrkTil",917,"GasA",5,0,"Detchd",3,3,"Unf",1,1,3,0,"Normal",0,"2Story",0,2,2,0,8,8,3,4,1,5
"1913",923203110,5.20951501454263,1204,4500,12,"Mitchel",11,1,0,0,1,0,0,0,0,0,5,"Hip",6,5,3,"VinylSd","VinylSd",1,3.70740909090909,"TwnhsE","RM","PConc",1204,"GasA",3,0,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"1Story",1,3,2,0,8,5,2,5,1,5
"1914",535351050,5.21722065564452,1363,14559,11,"NAmes",58,1,49,0,1,0,1,0,0,0,3,"Hip",5,7,4,"Wd Sdng","Wd Sdng",1,3.70740909090909,"1Fam","RL","CBlock",1008,"GasA",3,2,"CarPort",3,3,"Unf",1,1,3,0,"Normal",168,"1Story",1,2,1,3,7,6,2,5,1,6
"1915",923203190,5.21748394421391,1224,4500,12,"Mitchel",10,1,0,0,1,0,0,0,0,0,5,"Hip",6,5,3,"VinylSd","VinylSd",1,3.70740909090909,"TwnhsE","RM","PConc",1224,"GasA",3,0,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"1Story",1,3,2,0,8,5,2,5,1,5
"1916",528294050,5.22530928172586,1430,7848,14,"Gilbert",10,1,0,1,1,0,1,0,0,0,3,"Gable",7,6,3,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","PConc",384,"GasA",3,1,"BuiltIn",3,3,"Fin",2,1,3,0,"Normal",0,"SLvl",0,2.5,2,3,8,7,3,5,1,6
"1917",914476380,5.2380461031288,1217,9947,12,"Mitchel",19,1,1,1,1,0,4,0,0,0,4,"Gable",7,5,3,"HdBoard","HdBoard",3,3.70740909090909,"1Fam","RL","PConc",1188,"GasA",4,0,"Attchd",3,3,"Unf",2,1,3,0,"Normal",0,"SLvl",1,3,2,0,8,6,3,5,1,6
"1918",528221060,5.2405492482826,1484,12589,14,"Gilbert",4,1,0,2,1,0,1,0,0,0,4,"Gable",6,5,4,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","PConc",742,"GasA",4,1,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"2Story",0,2.5,2,4,8,8,3,5,1,6
"1919",528228290,5.2405492482826,1555,3684,17,"Blmngtn",2,1,0,0,1,0,1,0,0,0,4,"Hip",7,5,4,"VinylSd","VinylSd",1,3.70740909090909,"TwnhsE","RL","PConc",1373,"GasA",4,1,"Attchd",3,3,"Fin",3,1,3,0,"Normal",0,"1Story",0,2,2,3,8,7,2,5,1,6
"1920",534402170,5.24919835739111,2140,8970,11,"NAmes",44,1,0,1,1,0,2,0,0,0,3,"Gable",5,6,3,"MetalSd","MetalSd",1,3.70740909090909,"1Fam","RL","CBlock",744,"GasA",3,1,"Attchd",3,3,"Fin",2,1,3,264,"Normal",0,"2Story",0,2.5,2,3,8,7,4,3,1,6
"1921",907290070,5.25042000230889,1212,9100,18,"CollgCr",8,1,0,0,1,0,1,0,0,0,4,"Gable",7,5,4,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","PConc",1212,"GasA",4,0,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"1Story",0,2,2,0,8,6,3,5,1,6
"1922",528290120,5.25285303097989,1800,8123,14,"Gilbert",9,1,0,1,1,0,1,0,0,1,4,"Gable",6,5,3,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","PConc",982,"GasA",3,1,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"2Story",0,2.5,2,3,8,7,3,5,1,6
"1923",903429110,5.25503116334555,1944,9928,4,"OldTown",94,2,79,0,1,0,1,0,0,0,3,"Gable",7,8,3,"Wd Sdng","Wd Sdng",1,3.70740909090909,"1Fam","RM","BrkTil",672,"GasA",3,0,"Detchd",3,3,"Unf",1,1,1,0,"Normal",0,"2Story",0,2,2,0,6,8,3,2,1,5
"1924",528292040,5.25767857486918,1675,24682,14,"Gilbert",10,1,0,3,1,0,4,0,0,1,4,"Gable",6,5,3,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","PConc",841,"GasA",3,1,"BuiltIn",3,3,"Fin",2,1,3,0,"Normal",0,"2Story",0,2.5,2,3,8,7,3,5,1,6
"1925",528218090,5.26481782300954,1456,10928,14,"Gilbert",4,1,0,0,1,0,1,0,0,1,4,"Gable",7,5,4,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","PConc",728,"GasA",4,1,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"2Story",0,2.5,2,4,8,8,3,5,1,6
"1926",906475070,5.26717172840301,2126,28698,20,"ClearCr",42,1,0,2,0,2,4,0,0,0,3,"Flat",5,5,3,"Plywood","Plywood",4,3.70740909090909,"1Fam","RL","PConc",1013,"GasA",3,0,"Attchd",3,3,"Fin",2,1,3,0,"Abnorml",225,"2Story",0,3,2,0,6,7,3,3,1,6
"1927",907194110,5.27207378750001,1430,16285,18,"CollgCr",8,1,1,2,1,0,1,0,0,0,4,"Gable",7,5,4,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","PConc",1413,"GasA",4,0,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"1Story",0,2,2,0,8,6,3,5,1,6
"1928",527354100,5.27300127206374,1472,14115,15,"NWAmes",29,1,0,0,1,0,1,0,0,0,4,"Gable",7,5,3,"Plywood","Plywood",3,3.70740909090909,"1Fam","RL","CBlock",1372,"GasA",3,2,"Attchd",3,3,"Unf",2,1,3,0,"Normal",0,"SLvl",1,3,2,3,8,6,3,3,1,6
"1929",527107130,5.27646180417324,1628,8400,14,"Gilbert",13,1,1,0,1,0,1,0,0,0,4,"Gable",7,5,3,"HdBoard","HdBoard",1,3.70740909090909,"1Fam","RL","PConc",384,"GasA",3,1,"BuiltIn",3,3,"Fin",2,1,3,0,"Normal",0,"SLvl",0,2.5,2,3,8,7,3,4,1,6
"1930",528290180,5.27875360095283,1514,8433,14,"Gilbert",9,1,0,1,1,0,1,0,0,0,4,"Gable",6,5,3,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","PConc",794,"GasA",3,1,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"2Story",1,3.5,2,3,8,7,3,5,1,6
"1931",528250020,5.28330122870355,1489,8965,14,"Gilbert",6,1,0,1,1,0,1,0,0,0,4,"Gable",7,5,4,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","PConc",782,"GasA",4,1,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"2Story",1,3.5,2,4,8,8,3,5,1,6
"1932",535126010,5.28668096935493,2142,13000,11,"NAmes",41,1,0,0,1,0,2,0,0,0,4,"Gable",6,6,3,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","CBlock",896,"GasA",4,1,"Attchd",3,3,"Fin",1,1,3,0,"Normal",252,"2Story",0,2.5,2,4,8,8,4,3,1,6
"1933",534129080,5.2964457942064,1724,17871,15,"NWAmes",42,1,9,1,1,0,4,0,0,0,4,"Gable",6,5,3,"HdBoard","HdBoard",3,3.70740909090909,"1Fam","RL","CBlock",1680,"GasA",3,1,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"SLvl",1,2.5,1,4,8,7,3,2,1,6
"1934",907275090,5.30749603791321,1504,11883,18,"CollgCr",13,1,0,0,1,0,1,0,0,0,4,"Hip",7,5,4,"VinylSd","VinylSd",4,3.70740909090909,"1Fam","RL","PConc",1504,"GasA",4,1,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"1Story",1,3,2,3,8,6,3,5,1,6
"1935",907180130,5.3096301674259,1501,10335,18,"CollgCr",10,1,0,1,1,0,1,0,0,0,4,"Gable",7,5,4,"VinylSd","VinylSd",4,3.70740909090909,"1Fam","RL","PConc",1490,"GasA",4,0,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"1Story",1,3,2,0,8,6,3,5,1,6
"1936",534128020,5.31386722036915,2067,12732,15,"NWAmes",35,1,0,1,1,0,4,0,1,0,3,"Gable",7,6,3,"VinylSd","VinylSd",2,3.70740909090909,"1Fam","RL","CBlock",752,"GasA",4,2,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"2Story",0,2.5,2,3,8,7,3,3,1,6
"1937",528456220,5.32221929473392,1590,9000,21,"Somerst",1,1,0,0,1,0,1,0,0,0,4,"Gable",8,5,4,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","FV","PConc",768,"GasA",4,0,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"2Story",0,2.5,2,0,8,6,3,5,1,4
"1938",527375100,5.32837960343874,1621,9373,15,"NWAmes",34,1,0,1,1,0,4,0,1,0,4,"Gable",5,7,3,"HdBoard","HdBoard",3,3.70740909090909,"1Fam","RL","CBlock",1621,"GasA",3,2,"Attchd",3,3,"RFn",2,1,3,0,"Normal",490,"1Story",1,3,2,2,8,7,3,3,1,6
"1939",534175080,5.32888903983956,1680,10140,15,"NWAmes",11,1,1,0,1,0,1,0,0,1,5,"Hip",7,5,4,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","PConc",1650,"GasA",4,1,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"1Story",1,3,2,3,4,7,3,5,1,6
"1940",528292070,5.33041377334919,2060,8755,14,"Gilbert",10,1,0,1,1,0,0,0,0,1,4,"Gable",7,5,4,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","PConc",992,"GasA",4,1,"BuiltIn",3,3,"RFn",2,1,3,0,"Normal",0,"2Story",1,3.5,2,3,8,8,3,5,1,6
"1941",914474070,5.3324384599156,1961,12209,12,"Mitchel",8,1,1,1,1,0,4,0,0,0,5,"Gable",6,5,3,"VinylSd","VinylSd",1,3.70740909090909,"1Fam","RL","PConc",804,"GasA",4,1,"BuiltIn",3,3,"Fin",2,1,3,0,"Normal",0,"2Story",1,3.5,2,3,8,7,3,5,1,6
"1942",527326150,5.3324384599156,1602,16635,15,"NWAmes",32,1,23,1,1,0,0,0,0,0,4,"Gable",6,7,4,"CemntBd","CmentBd",1,3.70740909090909,"1Fam","RL","CBlock",1602,"GasA",4,1,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"1Story",0,2.5,2,3,8,8,3,4,1,6
