"","PID","DateSold","SalePrice","logSalePrice","Rate","LotArea","GrLivArea","Neighborhood","Neighborhood_Int","MSZoning_Int","CentralAir","Age","RemodSinceBuilt","StreetAlley","LotShape","LandContour","LandSlope","LotConfig","IsOnMainroad","IsNearRailroad","IsNearPark","MSSubClass","MSZoning","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","SaleType","SaleCondition"
"2305",916455170,2010-02-01,214900,5.33223641549144,3.67926315789474,11316,1894,"Timber","22","6","1",8,1,"1","0","1","0","2","0","0","0",60,"RL","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",44,"Gd","TA","PConc","Gd","TA","No","GLQ",624,"Unf",0,193,817,"GasA","Ex","SBrkr",824,1070,0,1,0,2,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2002,"Fin",2,510,"TA","TA","Y",0,40,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2306",906378100,2010-02-01,245350,5.38978606231693,3.67926315789474,10475,1694,"CollgCr","18","6","1",2,0,"1","1","1","0","2","0","0","0",20,"RL","1Fam","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","Stone",72,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1694,1694,"GasA","Ex","SBrkr",1694,0,0,0,0,2,0,3,1,"Gd",7,"Typ",0,"NoFireplace","Attchd",2008,"RFn",3,776,"TA","TA","Y",160,33,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2307",528138020,2010-02-01,259000,5.41329976408125,3.67926315789474,14122,1822,"NridgHt","26","6","1",5,1,"1","1","1","0","1","0","0","0",20,"RL","1Fam","1Story",8,5,"Hip","CompShg","CemntBd","CmentBd","BrkFace",240,"Gd","TA","PConc","Ex","TA","No","GLQ",28,"Unf",0,1794,1822,"GasA","Ex","SBrkr",1822,0,0,0,0,2,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2005,"RFn",3,678,"TA","TA","Y",0,119,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2308",924151040,2010-02-01,285000,5.45484486000851,3.67926315789474,9892,1803,"Mitchel","12","6","1",16,1,"1","0","1","1","1","0","0","0",20,"RL","1Fam","1Story",8,5,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","Gd","Gd","GLQ",1341,"LwQ",284,54,1679,"GasA","Ex","SBrkr",1803,0,0,1,1,2,1,3,1,"Gd",6,"Typ",2,"TA","Attchd",1994,"Unf",2,482,"TA","TA","Y",129,64,222,0,0,0,"NoPool","GdWo","NoMisc",0,"WD ","Normal"
"2309",528180070,2010-02-01,319900,5.50501424008411,3.67926315789474,7658,1752,"NridgHt","26","6","1",5,0,"1","0","1","0","1","0","0","0",120,"RL","TwnhsE","1Story",9,5,"Hip","CompShg","MetalSd","MetalSd","BrkFace",412,"Ex","TA","PConc","Ex","TA","No","GLQ",456,"Unf",0,1296,1752,"GasA","Ex","SBrkr",1752,0,0,1,0,2,0,2,1,"Ex",6,"Typ",1,"Gd","Attchd",2005,"RFn",2,576,"TA","TA","Y",196,82,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2310",923226250,2010-03-01,76000,4.88081359228079,3.71926086956522,1476,1092,"MeadowV","0","5","1",40,0,"1","0","1","0","1","0","0","0",160,"RM","Twnhs","2Story",4,7,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",176,"Unf",0,370,546,"GasA","Ex","SBrkr",546,546,0,0,0,1,1,3,1,"TA",5,"Typ",0,"NoFireplace","NoGarage",1970,"NoGarage",0,0,"NoGarage","NoGarage","Y",200,26,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2311",527451410,2010-03-01,88000,4.94448267215017,3.71926086956522,1680,1092,"BrDale","1","5","1",39,0,"1","0","1","0","1","0","0","0",160,"RM","Twnhs","2Story",6,5,"Gable","CompShg","HdBoard","ImStucc","BrkFace",381,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,525,525,"GasA","TA","SBrkr",525,567,0,0,0,1,1,3,1,"TA",6,"Typ",0,"NoFireplace","Detchd",1971,"Unf",1,264,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Family"
"2312",904350045,2010-03-01,95000,4.97772360528885,3.71926086956522,6001,919,"SWISU","6","6","0",70,10,"1","1","2","1","1","0","0","0",50,"RL","1Fam","1.5Fin",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Fa","TA","No","LwQ",368,"Unf",0,232,600,"GasA","Ex","SBrkr",600,319,0,0,0,1,0,3,1,"TA",5,"Typ",0,"NoFireplace","Detchd",1940,"Unf",1,231,"TA","TA","Y",0,0,45,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"2313",902206240,2010-03-01,100000,5,3.71926086956522,8239,1245,"OldTown","4","5","1",90,42,"1","0","1","0","1","1","0","0",50,"RM","1Fam","1.5Fin",5,6,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",176,"Unf",0,832,1008,"GasA","TA","SBrkr",1060,185,0,0,0,1,0,3,1,"TA",6,"Typ",0,"NoFireplace","Detchd",1962,"Unf",1,315,"TA","TA","Y",0,0,334,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2314",527451330,2010-03-01,105500,5.02325245963371,3.71926086956522,1680,1092,"BrDale","1","5","1",39,0,"1","0","1","0","1","0","0","0",160,"RM","Twnhs","2Story",5,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",492,"TA","TA","CBlock","TA","TA","No","Rec",300,"Unf",0,225,525,"GasA","TA","SBrkr",525,567,0,0,0,1,1,3,1,"TA",6,"Typ",0,"NoFireplace","Detchd",1997,"Unf",1,320,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2315",903234050,2010-03-01,109500,5.03941411917614,3.71926086956522,6120,1068,"OldTown","4","5","1",87,27,"1","0","1","0","1","1","0","0",30,"RM","1Fam","1Story",6,5,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Fa","Fa","No","ALQ",960,"Unf",0,164,1124,"GasA","TA","SBrkr",1068,0,0,1,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Detchd",1923,"Unf",1,288,"TA","TA","Y",0,0,128,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2316",902106140,2010-03-01,115000,5.06069784035361,3.71926086956522,8960,1028,"OldTown","4","5","1",83,23,"2","0","1","0","1","1","0","0",30,"RM","1Fam","1Story",5,6,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1008,1008,"GasA","Gd","FuseA",1028,0,0,0,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Detchd",1927,"Unf",2,360,"TA","TA","Y",0,0,130,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2317",909176150,2010-03-01,126000,5.10037054511756,3.71926086956522,7890,856,"SWISU","6","6","1",71,11,"1","0","1","0","2","0","0","0",30,"RL","1Fam","1Story",6,6,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",238,"Unf",0,618,856,"GasA","TA","SBrkr",856,0,0,1,0,1,0,2,1,"TA",4,"Typ",1,"Gd","Detchd",1939,"Unf",2,399,"TA","TA","Y",0,0,0,0,166,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2318",903227020,2010-03-01,128000,5.10720996964787,3.71926086956522,6000,1196,"BrkSide","3","5","1",70,10,"1","0","1","0","1","0","0","0",50,"RM","1Fam","1.5Fin",6,6,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","LwQ",264,"Unf",0,308,572,"GasA","Ex","FuseA",848,348,0,0,1,1,1,3,1,"TA",6,"Typ",2,"Gd","Detchd",1973,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2319",903204040,2010-03-01,128500,5.10890312766731,3.71926086956522,5830,1612,"BrkSide","3","5","1",60,47,"1","0","1","0","2","1","0","0",50,"RM","1Fam","1.5Fin",5,6,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Rec",788,"Unf",0,200,988,"GasA","Ex","SBrkr",1030,582,0,0,0,1,1,3,1,"TA",7,"Typ",0,"NoFireplace","Detchd",1950,"Unf",1,363,"TA","TA","Y",0,0,0,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"2320",533352170,2010-03-01,130500,5.1156105116743,3.71926086956522,13517,1479,"Sawyer","8","6","1",34,29,"1","1","1","0","4","0","1","0",60,"RL","1Fam","2Story",6,8,"Gable","CompShg","HdBoard","Plywood","BrkFace",289,"Gd","TA","CBlock","TA","TA","No","GLQ",533,"Unf",0,192,725,"GasA","Ex","SBrkr",725,754,0,0,0,2,1,3,1,"Gd",6,"Typ",0,"NoFireplace","Attchd",1976,"RFn",2,475,"TA","TA","Y",0,44,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2321",534479320,2010-03-01,132000,5.12057393120585,3.71926086956522,7800,1268,"NAmes","11","6","1",56,0,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",5,6,"Gable","CompShg","HdBoard","HdBoard","BrkFace",200,"TA","TA","PConc","TA","TA","No","LwQ",540,"Unf",0,728,1268,"GasA","Gd","SBrkr",1268,0,0,0,0,1,0,2,1,"TA",7,"Typ",1,"Gd","Attchd",1954,"Fin",1,244,"TA","TA","Y",0,98,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2322",903227150,2010-03-01,132000,5.12057393120585,3.71926086956522,6360,1453,"BrkSide","3","5","1",68,8,"1","0","1","0","2","1","0","0",50,"RM","1Fam","1.5Fin",5,6,"Gable","CompShg","MetalSd","MetalSd","Stone",300,"TA","TA","CBlock","TA","TA","No","Rec",360,"LwQ",159,316,835,"GasA","TA","FuseA",955,498,0,0,0,1,1,3,1,"Gd",7,"Min2",2,"Fa","Detchd",1942,"Unf",1,240,"TA","TA","Y",0,0,35,0,148,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2323",535152010,2010-03-01,135000,5.13033376849501,3.71926086956522,8267,1604,"NAmes","11","6","1",52,0,"1","0","1","0","2","1","0","0",90,"RL","Duplex","1Story",5,5,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1604,1604,"GasA","TA","SBrkr",1604,0,0,0,0,2,0,4,2,"TA",8,"Typ",0,"NoFireplace","Attchd",1958,"Unf",2,576,"TA","TA","Y",42,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2324",923426070,2010-03-01,136000,5.13353890837022,3.71926086956522,10475,1274,"Mitchel","12","6","1",19,0,"1","0","1","0","1","0","0","0",60,"RL","1Fam","2Story",5,5,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Rec",458,"Unf",0,166,624,"GasA","Gd","SBrkr",624,650,0,0,0,1,1,3,1,"TA",6,"Typ",0,"NoFireplace","Detchd",1993,"Unf",2,576,"TA","TA","Y",22,0,0,0,0,0,"NoPool","GdWo","NoMisc",0,"WD ","Normal"
"2325",903233120,2010-03-01,138400,5.14113609012074,3.71926086956522,6240,1536,"BrkSide","3","5","1",80,20,"1","0","1","0","1","0","0","0",50,"RM","1Fam","1.5Fin",5,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","LwQ",448,"Unf",0,480,928,"GasA","TA","FuseF",928,608,0,0,0,2,0,4,1,"TA",7,"Typ",1,"Gd","Detchd",1930,"Unf",2,480,"TA","TA","Y",0,10,0,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"2326",906425045,2010-03-01,138500,5.14144977340047,3.71926086956522,14235,1445,"SawyerW","13","6","1",110,93,"1","1","1","0","1","0","0","0",50,"RL","1Fam","1.5Fin",6,8,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","PConc","Fa","Gd","No","Unf",0,"Unf",0,676,676,"GasA","TA","SBrkr",831,614,0,0,0,2,0,3,1,"TA",6,"Typ",0,"NoFireplace","Detchd",1957,"Unf",2,484,"TA","TA","N",0,59,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2327",903228150,2010-03-01,139900,5.14581771449183,3.71926086956522,6000,1416,"BrkSide","3","5","1",62,2,"1","0","1","0","1","0","0","0",50,"RM","1Fam","1.5Fin",6,7,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",300,"Unf",0,480,780,"GasA","TA","SBrkr",780,636,0,0,0,1,1,3,1,"TA",6,"Typ",0,"NoFireplace","Detchd",1948,"Unf",1,312,"TA","TA","P",221,0,48,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2328",908208020,2010-03-01,140000,5.14612803567824,3.71926086956522,8546,1121,"Edwards","5","5","1",7,1,"1","0","1","0","2","0","0","0",20,"RM","1Fam","1Story",4,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1121,1121,"GasA","Ex","SBrkr",1121,0,0,0,0,2,0,2,1,"TA",5,"Typ",0,"NoFireplace","Attchd",2003,"RFn",2,440,"TA","TA","Y",132,64,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2329",527402200,2010-03-01,149000,5.17318626841227,3.71926086956522,11241,1004,"NAmes","11","6","1",40,0,"1","1","1","0","4","0","0","0",20,"RL","1Fam","1Story",6,7,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",180,"TA","TA","CBlock","TA","TA","No","ALQ",578,"Unf",0,426,1004,"GasA","Ex","SBrkr",1004,0,0,1,0,1,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1970,"Fin",2,480,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","Shed",700,"WD ","Normal"
"2330",534476260,2010-03-01,153000,5.1846914308176,3.71926086956522,9600,1520,"NAmes","11","6","1",55,17,"1","0","1","0","1","0","0","0",80,"RL","1Fam","SLvl",6,6,"Gable","CompShg","AsbShng","AsbShng","BrkFace",164,"TA","TA","CBlock","TA","TA","Av","BLQ",674,"LwQ",132,350,1156,"GasA","Ex","SBrkr",1520,0,0,1,0,1,0,3,1,"TA",7,"Typ",2,"Gd","Basment",1955,"RFn",1,364,"TA","TA","Y",0,0,189,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2331",905106140,2010-03-01,158000,5.19865708695442,3.71926086956522,9364,1352,"Sawyer","8","6","1",41,0,"1","0","1","0","2","0","0","0",60,"RL","1Fam","2Story",6,7,"Gable","CompShg","HdBoard","HdBoard","Stone",143,"TA","TA","CBlock","TA","TA","No","ALQ",371,"Unf",0,292,663,"GasA","TA","SBrkr",663,689,0,0,0,1,1,4,1,"TA",7,"Typ",0,"NoFireplace","Attchd",1969,"Fin",1,299,"TA","TA","Y",379,36,0,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"2332",907200290,2010-03-01,161750,5.20884428934074,3.71926086956522,10900,1392,"CollgCr","18","6","1",33,0,"1","1","1","0","0","0","0","0",60,"RL","1Fam","2Story",6,7,"Gable","CompShg","HdBoard","HdBoard","BrkFace",153,"TA","TA","CBlock","Gd","TA","No","GLQ",378,"Unf",0,311,689,"GasA","Ex","SBrkr",689,703,0,0,0,1,1,3,1,"TA",6,"Typ",0,"NoFireplace","Attchd",1977,"Fin",1,299,"TA","TA","Y",0,36,0,0,0,0,"NoPool","MnPrv","Shed",450,"WD ","Normal"
"2333",535401080,2010-03-01,162000,5.20951501454263,3.71926086956522,9830,1287,"NAmes","11","6","1",51,47,"1","1","1","0","2","0","0","0",20,"RL","1Fam","1Story",5,7,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",72,"Rec",258,733,1063,"GasA","Ex","SBrkr",1287,0,0,1,0,1,0,3,1,"Gd",7,"Typ",1,"Gd","Detchd",1997,"Fin",2,576,"TA","TA","Y",364,17,0,0,182,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2334",909455040,2010-03-01,162500,5.21085336531489,3.71926086956522,3907,1191,"Blueste","10","5","1",21,0,"1","1","3","1","1","0","0","0",120,"RM","TwnhsE","1Story",8,5,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","Gd","TA","Av","GLQ",76,"Unf",0,1115,1191,"GasA","Gd","SBrkr",1191,0,0,0,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1989,"Unf",2,531,"TA","TA","Y",112,81,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2335",905107250,2010-03-01,163000,5.21218760440396,3.71926086956522,11227,1440,"Sawyer","8","6","1",42,0,"1","0","1","0","1","0","0","0",60,"RL","1Fam","2Story",5,5,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","Gd","No","Rec",267,"ALQ",453,0,720,"GasA","Ex","SBrkr",720,720,0,0,0,1,1,4,1,"TA",7,"Typ",2,"TA","Attchd",1968,"Unf",2,480,"TA","TA","Y",192,38,0,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"2336",909250060,2010-03-01,169000,5.22788670461367,3.71926086956522,9638,2447,"SWISU","6","6","1",91,71,"1","0","1","0","1","1","0","0",50,"RL","1Fam","1.5Fin",6,7,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,804,804,"GasA","Ex","SBrkr",1699,748,0,0,0,2,0,4,1,"Gd",10,"Min2",1,"Gd","Detchd",1969,"Unf",1,336,"TA","TA","Y",272,0,42,0,116,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2337",914478110,2010-03-01,170000,5.23044892137827,3.71926086956522,12760,2048,"Mitchel","12","6","1",34,0,"1","1","1","0","1","0","0","0",90,"RL","Duplex","1Story",6,5,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1958,1958,"GasA","TA","SBrkr",2048,0,0,0,0,3,0,5,2,"TA",9,"Typ",0,"NoFireplace","2Types",1976,"Unf",2,776,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"ConLD","Normal"
"2338",923202105,2010-03-01,173500,5.23929947912689,3.71926086956522,10114,1430,"Mitchel","12","6","1",6,1,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",5,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Ex","TA","Av","Unf",0,"Unf",0,1430,1430,"GasA","Ex","SBrkr",1430,0,0,0,0,2,0,3,1,"Gd",7,"Typ",0,"NoFireplace","Attchd",2004,"RFn",2,624,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2339",527165230,2010-03-01,185000,5.26717172840301,3.71926086956522,7980,1187,"Gilbert","14","6","1",18,15,"1","1","1","0","1","0","0","0",20,"RL","1Fam","1Story",6,7,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","PConc","Gd","TA","No","ALQ",935,"Unf",0,233,1168,"GasA","Ex","SBrkr",1187,0,0,1,0,2,0,3,1,"TA",6,"Typ",0,"NoFireplace","Attchd",1992,"Fin",2,420,"TA","TA","Y",483,21,0,0,0,0,"NoPool","GdPrv","Shed",500,"WD ","Normal"
"2340",905453040,2010-03-01,186000,5.26951294421792,3.71926086956522,10420,1212,"Edwards","5","6","1",1,0,"1","0","1","0","2","0","0","0",20,"RL","1Fam","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",36,"Unf",0,1176,1212,"GasA","Ex","SBrkr",1212,0,0,0,0,2,0,3,1,"Gd",6,"Typ",0,"NoFireplace","Attchd",2009,"RFn",2,460,"TA","TA","Y",100,22,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2341",906385020,2010-03-01,187000,5.2718416065365,3.71926086956522,7360,1222,"CollgCr","18","6","1",0,0,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","Stone",80,"Gd","TA","PConc","Gd","TA","No","GLQ",24,"Unf",0,1198,1222,"GasA","Ex","SBrkr",1222,0,0,0,0,2,0,2,1,"Gd",6,"Typ",0,"NoFireplace","Attchd",2009,"RFn",2,615,"TA","TA","Y",0,54,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2342",527105010,2010-03-01,189900,5.27852496473702,3.71926086956522,13830,1629,"Gilbert","14","6","1",13,1,"1","1","1","0","1","0","0","0",60,"RL","1Fam","2Story",5,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",791,"Unf",0,137,928,"GasA","Gd","SBrkr",928,701,0,0,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1997,"Fin",2,482,"TA","TA","Y",212,34,0,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"2343",534152100,2010-03-01,196500,5.29336255471145,3.71926086956522,10421,1714,"NWAmes","15","6","1",22,0,"1","0","1","0","1","0","0","0",60,"RL","1Fam","2Story",7,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",42,"TA","TA","CBlock","Gd","TA","No","GLQ",394,"Unf",0,586,980,"GasA","TA","SBrkr",980,734,0,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1988,"Unf",2,496,"TA","TA","Y",228,66,156,0,0,0,"NoPool","MnPrv","Shed",500,"WD ","Normal"
"2344",534176060,2010-03-01,197500,5.29556709996248,3.71926086956522,9360,1381,"NWAmes","15","6","1",38,34,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",6,7,"Hip","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",982,"Unf",0,179,1161,"GasA","TA","SBrkr",1381,0,0,1,0,1,1,3,1,"Gd",5,"Typ",1,"TA","Attchd",1972,"RFn",2,676,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2345",534431050,2010-03-01,197600,5.29578694025161,3.71926086956522,9724,2461,"NAmes","11","6","1",58,50,"1","0","1","0","1","0","0","0",50,"RL","1Fam","1.5Fin",5,7,"Gable","CompShg","MetalSd","MetalSd","BrkFace",265,"Gd","TA","CBlock","TA","TA","No","LwQ",670,"Unf",0,470,1140,"GasA","Gd","SBrkr",1929,532,0,0,0,2,0,3,1,"TA",7,"Min2",2,"Gd","Detchd",1994,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,"NoPool","GdWo","NoMisc",0,"WD ","Normal"
"2346",528138060,2010-03-01,214000,5.33041377334919,3.71926086956522,10171,1535,"NridgHt","26","6","1",6,0,"1","1","1","0","1","0","0","0",20,"RL","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",168,"Gd","TA","PConc","Gd","TA","No","GLQ",2,"Unf",0,1515,1517,"GasA","Ex","SBrkr",1535,0,0,0,0,2,0,3,1,"Gd",7,"Typ",0,"NoFireplace","Attchd",2004,"RFn",2,532,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2347",909426080,2010-03-01,215000,5.3324384599156,3.71926086956522,15600,2177,"Crawfor","19","6","1",60,41,"1","0","1","0","1","0","0","0",90,"RL","Duplex","2Story",5,6,"Gable","CompShg","VinylSd","VinylSd","BrkFace",430,"TA","Gd","CBlock","TA","TA","No","ALQ",375,"Unf",0,657,1032,"GasA","Ex","SBrkr",1102,1075,0,0,0,2,1,5,2,"TA",11,"Typ",0,"NoFireplace","Detchd",1950,"Unf",2,484,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2348",924152030,2010-03-01,231000,5.36361197989214,3.71926086956522,12961,1797,"Mitchel","12","6","1",17,1,"1","0","1","0","1","0","0","0",60,"RL","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","TA","Mn","GLQ",944,"Unf",0,208,1152,"GasA","Ex","SBrkr",1152,645,0,1,0,2,1,3,1,"Gd",7,"Typ",1,"Fa","Attchd",1993,"Fin",2,616,"TA","TA","Y",162,312,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2349",527146030,2010-03-01,236500,5.37383114507383,3.71926086956522,5389,1616,"StoneBr","25","6","1",15,1,"1","1","1","0","1","0","0","0",120,"RL","TwnhsE","1Story",8,5,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1180,"Unf",0,415,1595,"GasA","Ex","SBrkr",1616,0,0,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1995,"RFn",2,608,"TA","TA","Y",237,152,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2350",534151175,2010-03-01,243500,5.38649896555065,3.71926086956522,10791,2495,"NWAmes","15","6","1",17,0,"1","0","1","0","1","0","0","0",60,"RL","1Fam","2Story",6,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",1137,"Unf",0,143,1280,"GasA","Ex","SBrkr",1280,1215,0,1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1993,"Unf",2,660,"TA","TA","Y",224,32,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"2351",533205060,2010-03-01,260000,5.41497334797082,3.71926086956522,4835,1488,"Somerst","21","4","1",6,1,"1","1","1","0","4","0","0","0",120,"FV","TwnhsE","1Story",7,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",1298,"Unf",0,190,1488,"GasA","Ex","SBrkr",1488,0,0,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2004,"Fin",2,506,"TA","TA","Y",168,50,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
