,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,DateSold,IsPUD,IsNearNegativeCondition,IsNearPositiveCondition,NumFloors,Collapse_MSSubClass,Combine_BathroomsBsmt,Combine_BathroomsAbvGrd,AllBathrooms,Combine_Age,IsRenovated,LogSalePrice,latitude,longitude,district
2240,909100080,1296,104000,Dwelling_30,RL,67.0,4853,2,0,4,Bnk,4,Inside,3,SWISU,Artery,Norm,1Fam,1Story,5,6,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,3,3,BrkTil,3,3,2,3,133.0,1,0.0,974.0,1107.0,GasA,2,N,FuseA,1296,0,0,0.0,0.0,2,0,2,1,2,5,8,1,4,Detchd,1979.0,Unf,1.0,260.0,3,3,3,0,0,36,0,0,0,0,MnPrv,NoMisc,0,May,Yr_2010,WD ,Normal,2010-05-01,False,True,False,1.0,Traditional,0.0,2.0,2.0,11,True,11.55214617812351,42.02266834527918,-93.65593597588736,Edwards
2241,905200160,1006,80000,Dwelling_20,RL,66.0,9000,2,0,4,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,CBlock,3,3,1,6,288.0,1,0.0,718.0,1006.0,GasA,3,Y,SBrkr,1006,0,0,0.0,0.0,1,0,3,1,3,5,8,0,0,NoGarage,1959.0,NoGarage,0.0,0.0,0,0,3,0,24,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2008,WD ,Normal,2008-07-01,False,False,False,1.0,Traditional,0.0,1.0,1.0,49,False,11.289781913656018,42.033550326530616,-93.6655563469388,Sawyer
2242,914478020,918,148000,Dwelling_80,RL,74.0,8750,2,0,3,Lvl,4,Inside,3,Mitchel,Norm,Norm,1Fam,SLvl,7,6,1975,1975,Gable,CompShg,Plywood,Plywood,Stone,50.0,3,3,CBlock,3,3,3,3,224.0,6,530.0,98.0,852.0,GasA,3,Y,SBrkr,918,0,0,0.0,1.0,1,0,3,0,3,4,8,0,0,Attchd,1975.0,Unf,1.0,360.0,3,3,3,192,84,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2007,WD ,Normal,2007-03-01,False,False,False,2.0,Split,0.5,1.0,1.5,32,False,11.904967552746252,41.99539500416808,-93.60100359767598,Mitchell
2243,527451650,1302,119500,Dwelling_160,RM,21.0,1680,2,0,4,Lvl,4,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,3,3,CBlock,3,3,1,5,231.0,1,0.0,399.0,630.0,GasA,3,Y,SBrkr,630,672,0,0.0,0.0,2,1,3,1,3,6,8,0,0,Detchd,1972.0,Unf,1.0,264.0,3,3,3,185,0,0,0,0,0,0,NoFence,NoMisc,0,February,Yr_2009,WD ,Normal,2009-02-01,True,False,False,2.0,Traditional,0.0,2.5,2.5,37,False,11.691071650353702,42.05182270097846,-93.62963551819936,Meeker
2244,528142150,1760,269500,Dwelling_20,RL,90.0,12878,2,0,3,Lvl,4,Corner,3,NridgHt,Norm,Norm,1Fam,1Story,7,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,418.0,4,3,PConc,4,3,1,5,1262.0,1,0.0,498.0,1760.0,GasA,5,Y,SBrkr,1760,0,0,1.0,0.0,2,0,3,1,4,8,8,1,4,Attchd,2003.0,Fin,2.0,583.0,3,3,3,165,190,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2009,WD ,Normal,2009-06-01,False,False,False,1.0,Traditional,1.0,2.0,3.0,5,True,12.504323669331189,42.0615416,-93.6387864,
2245,531452210,1320,150000,Dwelling_60,RL,74.0,9019,2,0,3,Lvl,4,Inside,3,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,274.0,1,0.0,362.0,636.0,GasA,5,Y,SBrkr,636,684,0,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,1994.0,Fin,2.0,472.0,3,3,3,0,40,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2006,WD ,Normal,2006-07-01,False,True,False,2.0,Traditional,0.0,2.5,2.5,12,False,11.918390573078394,42.03759037394319,-93.68756051204768,Sawyer
2246,528168030,2400,290000,Dwelling_60,RL,96.0,13262,2,0,3,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1082.0,1082.0,GasA,5,Y,SBrkr,1105,1295,0,0.0,0.0,3,1,4,1,4,10,8,1,4,BuiltIn,2003.0,Fin,3.0,730.0,3,3,3,114,40,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2009,WD ,Normal,2009-06-01,False,False,False,2.0,Traditional,0.0,3.5,3.5,5,True,12.577636201962656,42.05891924185025,-93.6547666651152,
2247,923202105,1430,173500,Dwelling_20,RL,93.0,10114,2,0,4,Lvl,4,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,3,3,1,0.0,1,0.0,1430.0,1430.0,GasA,5,Y,SBrkr,1430,0,0,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2004.0,RFn,2.0,624.0,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2010,WD ,Normal,2010-03-01,False,False,False,1.0,Traditional,0.0,2.0,2.0,5,True,12.063932878369052,41.9909898142846,-93.60840789662672,Mitchell
2248,911103060,1991,119600,Dwelling_190,C (all),75.0,8250,2,0,4,Lvl,4,Inside,3,IDOTRR,Feedr,Norm,2fmCon,2Story,5,6,1895,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,1,0.0,1,0.0,957.0,957.0,GasA,2,N,SBrkr,1034,957,0,0.0,0.0,2,0,4,2,3,9,8,0,0,NoGarage,1895.0,NoGarage,0.0,0.0,0,0,1,0,0,133,0,0,0,0,NoFence,NoMisc,0,June,Yr_2007,WD ,Normal,2007-06-01,False,False,False,2.0,Duplex,0.0,2.0,2.0,1,True,11.691908120498669,42.01996547854931,-93.6170035381688,Mitchell
2249,534401190,1136,140000,Dwelling_20,RL,80.0,9200,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,892.0,1,0.0,244.0,1136.0,GasA,3,Y,SBrkr,1136,0,0,1.0,0.0,1,0,3,1,3,5,8,1,4,Attchd,1965.0,RFn,1.0,384.0,3,3,3,426,0,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2008,WD ,Normal,2008-07-01,False,False,False,1.0,Traditional,1.0,1.0,2.0,43,False,11.849397701591442,42.0397374085605,-93.62970074216166,Fellows
2250,907175100,1779,197900,Dwelling_60,RL,80.0,10400,2,0,4,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,1,0.0,1,0.0,866.0,866.0,GasA,5,Y,SBrkr,866,913,0,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,1998.0,RFn,2.0,546.0,3,3,3,198,36,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2009,WD ,Normal,2009-03-01,False,False,False,2.0,Traditional,0.0,2.5,2.5,11,False,12.195517131590657,42.01853734360848,-93.69069530661795,Sawyer
2251,902110010,967,99900,Dwelling_30,RM,56.0,3153,2,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1990,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,967.0,967.0,GasA,4,Y,SBrkr,967,0,0,0.0,0.0,1,0,2,1,3,5,8,1,4,Detchd,1920.0,Unf,1.0,180.0,2,3,1,0,0,26,0,0,0,0,NoFence,NoMisc,0,July,Yr_2007,WD ,Normal,2007-07-01,False,False,False,1.0,Traditional,0.0,1.0,1.0,17,True,11.511924964636647,42.03121157173339,-93.61732269411668,Meeker
2252,534431020,908,138500,Dwelling_45,RL,85.0,12172,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1940,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,3,3,PConc,3,3,1,2,130.0,3,259.0,433.0,822.0,GasA,3,Y,SBrkr,908,0,0,0.0,0.0,1,0,2,1,3,4,8,0,0,Attchd,1975.0,Unf,2.0,512.0,3,3,3,284,24,0,0,192,0,0,MnPrv,NoMisc,0,October,Yr_2007,WD ,Normal,2007-10-01,False,False,False,1.5,Traditional,0.0,1.0,1.0,11,True,11.83862560460953,42.03919251931721,-93.62185078564524,Fellows
2253,908186080,1072,145500,Dwelling_180,RM,35.0,3675,2,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,3,3,Wood,4,3,4,6,547.0,1,0.0,0.0,547.0,GasA,4,Y,SBrkr,1072,0,0,1.0,0.0,1,0,2,1,3,5,8,0,0,Basment,2005.0,Fin,2.0,525.0,3,3,3,0,28,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2009,WD ,Normal,2009-04-01,True,False,False,2.0,Split,1.0,1.0,2.0,3,True,11.887931365593685,42.0189719864966,-93.66976726862656,Edwards
2254,903233030,1281,132500,Dwelling_50,RM,51.0,6120,2,0,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,351.0,1,0.0,405.0,756.0,GasA,4,Y,FuseA,903,378,0,1.0,0.0,1,0,2,1,4,6,8,0,0,Detchd,1926.0,Unf,2.0,379.0,3,3,3,25,0,0,0,0,0,0,NoFence,NoMisc,0,August,Yr_2007,WD ,Normal,2007-08-01,False,False,False,1.5,Traditional,1.0,1.0,2.0,57,True,11.794337924408413,42.03247648484848,-93.6215464949495,Meeker
2255,902406070,1521,146500,Dwelling_70,RM,60.0,9720,2,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,741.0,741.0,GasA,5,Y,SBrkr,780,741,0,0.0,0.0,1,0,4,1,4,8,8,0,0,Detchd,1950.0,Unf,3.0,640.0,3,3,3,0,0,238,0,0,0,0,MnPrv,NoMisc,0,September,Yr_2009,WD ,Normal,2009-09-01,False,False,False,2.0,Traditional,0.0,1.0,1.0,7,True,11.89478070743926,42.02730468048847,-93.60702960866344,Meeker
2256,532354010,970,132500,Dwelling_20,RL,80.0,8480,2,0,4,Lvl,4,Corner,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,6,630.0,1,0.0,340.0,970.0,GasA,3,Y,SBrkr,970,0,0,1.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1996.0,Unf,2.0,624.0,3,3,3,0,24,0,0,192,0,0,NoFence,NoMisc,0,July,Yr_2007,WD ,Normal,2007-07-01,False,False,False,1.0,Traditional,1.0,1.0,2.0,44,False,11.794337924408413,42.035940857142855,-93.67474,Sawyer
2257,916380070,1620,315500,Dwelling_20,RL,89.0,12898,2,0,3,HLS,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,70.0,4,3,PConc,5,3,4,6,1022.0,1,0.0,598.0,1620.0,GasA,5,Y,SBrkr,1620,0,0,1.0,0.0,2,0,2,1,5,6,8,1,5,Attchd,2008.0,Fin,3.0,912.0,3,3,3,228,0,0,0,0,0,0,NoFence,NoMisc,0,September,Yr_2009,WD ,Normal,2009-09-01,False,False,False,1.0,Traditional,1.0,2.0,3.0,1,True,12.661913960963405,41.99435680675988,-93.6532240199392,Mitchell
2258,903425420,838,130000,Dwelling_30,RL,55.0,10267,2,0,4,Lvl,4,Inside,3,BrkSide,RRAn,Norm,1Fam,1Story,6,7,1918,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,3,4,BrkTil,3,4,2,3,210.0,5,606.0,0.0,816.0,GasA,5,Y,SBrkr,838,0,0,1.0,0.0,1,0,2,1,2,5,8,0,0,Detchd,1961.0,Fin,1.0,275.0,3,3,1,0,0,112,0,0,0,0,MnWw,NoMisc,0,May,Yr_2008,WD ,Normal,2008-05-01,False,True,False,1.0,Traditional,1.0,1.0,2.0,8,True,11.77528972943772,42.02952243495852,-93.62559675637488,Meeker
2259,907227030,864,133500,Dwelling_20,RL,36.0,15523,2,0,3,Lvl,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,3,4,460.0,1,0.0,404.0,864.0,GasA,5,Y,SBrkr,864,0,0,1.0,0.0,1,0,3,1,3,5,8,1,2,Attchd,1972.0,Unf,1.0,338.0,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,August,Yr_2009,WD ,Normal,2009-08-01,False,False,False,1.0,Traditional,1.0,1.0,2.0,37,False,11.80185675682244,42.020670200000005,-93.68312194285714,Sawyer
2260,910205120,1107,110000,Dwelling_50,RM,50.0,9140,2,0,4,HLS,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1921,1975,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,4,308.0,1,0.0,321.0,629.0,GasA,2,Y,SBrkr,727,380,0,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1950.0,Unf,1.0,625.0,3,3,3,0,56,0,0,200,0,0,MnPrv,NoMisc,0,April,Yr_2010,COD,Normal,2010-04-01,False,False,False,1.5,Traditional,0.0,1.0,1.0,35,True,11.608235644774552,42.02138008372053,-93.62665286263945,Mitchell
2261,906201120,1433,270000,Dwelling_20,RL,83.0,11980,2,0,4,Low,4,Inside,2,SawyerW,Norm,Norm,1Fam,1Story,7,5,1987,1987,Gable,CompShg,Plywood,Plywood,BrkFace,177.0,4,3,CBlock,4,3,4,6,1433.0,1,0.0,0.0,1433.0,GasA,5,Y,SBrkr,1433,0,0,1.0,0.0,1,1,1,1,4,4,8,2,3,Attchd,1987.0,RFn,2.0,528.0,4,4,3,0,278,0,0,266,0,0,MnPrv,NoMisc,0,June,Yr_2010,WD ,Normal,2010-06-01,False,False,False,1.0,Traditional,1.0,1.5,2.5,23,False,12.506177237980511,42.03184751488522,-93.6857367451697,Sawyer
2262,923251080,1188,157900,Dwelling_20,RL,74.0,26142,2,0,3,Lvl,4,CulDSac,3,Mitchel,Norm,Norm,1Fam,1Story,5,7,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,3,3,CBlock,3,3,1,3,593.0,1,0.0,595.0,1188.0,GasA,3,Y,SBrkr,1188,0,0,0.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1962.0,Unf,1.0,312.0,3,3,2,261,39,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2010,WD ,Normal,2010-04-01,False,False,False,1.0,Traditional,0.0,1.0,1.0,48,False,11.969717200243734,41.98863328632139,-93.60682177448564,Mitchell
2263,534451080,720,72500,Dwelling_20,RL,74.0,6627,2,0,3,Lvl,4,Corner,3,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,Floor,3,N,SBrkr,720,0,0,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1955.0,Unf,1.0,287.0,3,2,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2008,WD ,Normal,2008-07-01,False,False,False,1.0,Traditional,0.0,1.0,1.0,58,True,11.191341840842766,42.035627,-93.628396,Fellows
2264,902103090,1657,111500,Dwelling_50,RM,60.0,5520,2,0,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1920,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,2,1,2,284.0,1,0.0,863.0,1147.0,GasA,3,N,SBrkr,1147,510,0,0.0,0.0,1,0,4,1,2,9,8,1,3,Detchd,1920.0,Unf,1.0,162.0,2,2,1,0,0,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2006,WD ,Normal,2006-07-01,False,False,False,1.5,Traditional,0.0,1.0,1.0,26,True,11.62177986988231,42.03226288957077,-93.61855975092026,Meeker
2265,909428240,1906,224000,Dwelling_20,RL,100.0,17500,2,0,4,Bnk,4,Corner,2,Crawfor,PosA,Norm,1Fam,1Story,6,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,420.0,3,3,PConc,3,3,3,2,784.0,4,435.0,91.0,1310.0,GasA,5,Y,SBrkr,1906,0,0,1.0,0.0,1,1,3,1,3,6,8,2,4,Basment,1954.0,Unf,2.0,576.0,3,3,3,0,201,0,0,0,0,0,NoFence,NoMisc,0,January,Yr_2009,WD ,Normal,2009-01-01,False,False,True,1.0,Traditional,1.0,1.5,2.5,55,False,12.319401330837177,42.01249068292682,-93.63957529268292,
2266,528120130,2331,379000,Dwelling_60,RL,102.0,12151,2,0,3,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,BrkFace,368.0,4,3,PConc,5,3,3,6,1249.0,1,0.0,165.0,1414.0,GasA,5,Y,SBrkr,1414,917,0,1.0,0.0,2,1,3,1,5,9,8,1,4,BuiltIn,2005.0,Fin,3.0,1003.0,3,3,3,192,63,0,0,0,0,0,NoFence,NoMisc,0,August,Yr_2008,WD ,Normal,2008-08-01,False,False,False,2.0,Traditional,1.0,2.5,3.5,3,False,12.845291484064562,42.06061594203664,-93.65391326190446,
2267,907255030,1947,274000,Dwelling_60,RL,74.0,9720,2,0,3,Lvl,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,4,3,PConc,4,3,2,6,1194.0,1,0.0,163.0,1357.0,GasA,5,Y,SBrkr,1366,581,0,1.0,0.0,2,1,3,1,4,7,8,1,3,BuiltIn,2001.0,Fin,3.0,725.0,3,3,3,168,116,0,0,0,0,0,NoFence,NoMisc,0,January,Yr_2008,WD ,Normal,2008-01-01,False,False,False,2.0,Traditional,1.0,2.5,3.5,6,True,12.520883385370208,42.017266,-93.68561057142858,Edwards
2268,908102270,1486,167000,Dwelling_20,RL,75.0,9937,2,0,4,Lvl,4,Corner,3,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,3,3,1,4,637.0,1,0.0,849.0,1486.0,GasA,5,Y,SBrkr,1486,0,0,1.0,0.0,1,0,3,1,3,7,8,0,0,Detchd,1968.0,Fin,2.0,480.0,3,3,3,0,0,0,0,0,0,0,MnPrv,NoMisc,0,March,Yr_2009,WD ,Normal,2009-03-01,False,False,False,1.0,Traditional,1.0,1.0,2.0,10,True,12.025749091398893,42.01978085,-93.67746255838134,Edwards
2269,909100150,1292,108000,Dwelling_30,RL,67.0,5142,2,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1923,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,5,224.0,1,0.0,725.0,949.0,GasA,3,Y,SBrkr,949,343,0,0.0,0.0,1,1,3,1,4,6,8,0,0,Detchd,1923.0,Unf,1.0,205.0,3,3,1,0,0,183,0,0,0,0,NoFence,NoMisc,0,June,Yr_2008,WD ,Normal,2008-06-01,False,False,False,1.0,Traditional,0.0,1.5,1.5,0,True,11.589886506106357,42.02224651984003,-93.65601724220453,Edwards
2270,903231060,800,60000,Dwelling_30,RM,51.0,6120,2,0,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,BrkTil,3,2,1,1,0.0,1,0.0,264.0,264.0,Grav,2,N,FuseA,800,0,0,0.0,0.0,1,0,1,1,2,4,4,1,1,NoGarage,1936.0,NoGarage,0.0,0.0,0,0,1,0,0,0,0,0,0,0,NoFence,NoMisc,0,January,Yr_2009,ConLw,Normal,2009-01-01,False,False,False,1.0,Traditional,0.0,1.0,1.0,59,True,11.002099841204236,42.03234790909091,-93.62368281818182,Meeker
2271,923201020,1264,169000,Dwelling_20,RL,85.0,15300,2,0,4,Bnk,4,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,5,1965,1977,Hip,CompShg,Plywood,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,42.0,1,0.0,1026.0,1068.0,GasA,3,Y,SBrkr,1264,0,0,1.0,0.0,1,0,2,1,3,7,8,1,3,Attchd,1965.0,Unf,2.0,528.0,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2010,WD ,Normal,2010-06-01,False,False,False,1.0,Traditional,1.0,1.0,2.0,33,True,12.037653993905211,41.99335964301636,-93.6072161313927,Mitchell
2272,534429150,1576,174500,Dwelling_80,RL,85.0,11475,2,0,4,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,SLvl,6,6,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkFace,90.0,3,3,CBlock,3,3,4,5,568.0,1,0.0,640.0,1208.0,GasA,5,Y,SBrkr,1576,0,0,1.0,0.0,1,0,4,1,4,7,8,1,1,BuiltIn,1961.0,Fin,2.0,368.0,3,3,3,85,0,0,0,0,0,0,NoFence,NoMisc,0,September,Yr_2009,WD ,Normal,2009-09-01,False,False,False,2.0,Split,1.0,1.0,2.0,48,False,12.069680020624618,42.03954124010309,-93.6226506470458,Fellows
2273,534129060,1620,215000,Dwelling_20,RL,74.0,15387,2,0,3,Lvl,4,CulDSac,3,NWAmes,Norm,Norm,1Fam,1Story,7,7,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,603.0,4,294.0,723.0,1620.0,GasA,5,Y,SBrkr,1620,0,0,0.0,0.0,2,0,4,1,4,8,8,1,4,Attchd,1967.0,Unf,2.0,578.0,3,3,3,0,62,192,0,0,0,0,NoFence,Shed,450,August,Yr_2008,WD ,Normal,2008-08-01,False,False,False,1.0,Traditional,0.0,2.0,2.0,41,False,12.2783933071098,42.04626054887079,-93.63191858558795,Fellows
2274,534151090,1594,188500,Dwelling_20,RL,80.0,9547,2,0,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,6,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1594.0,1594.0,GasA,5,Y,SBrkr,1594,0,0,0.0,0.0,2,0,2,1,4,6,8,1,3,Attchd,1993.0,RFn,2.0,472.0,3,3,3,190,80,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2007,WD ,Normal,2007-07-01,False,False,False,1.0,Traditional,0.0,2.0,2.0,14,False,12.146853285870202,42.04321316252822,-93.63800493871996,Fellows
2275,910204050,2168,123000,Dwelling_70,RM,50.0,8660,2,0,4,Bnk,4,Inside,3,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1900,1993,Gambrel,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,760.0,760.0,GasA,5,N,SBrkr,928,928,312,0.0,0.0,2,0,5,1,4,11,8,0,0,Detchd,1998.0,Unf,2.0,576.0,3,3,3,467,160,78,0,0,0,0,NoFence,NoMisc,0,December,Yr_2009,WD ,Normal,2009-12-01,False,False,False,2.0,Traditional,0.0,2.0,2.0,16,True,11.719939634354555,42.02134210412769,-93.626873786999,Mitchell
2276,535457040,1800,141000,Dwelling_90,RL,80.0,8000,2,0,4,Lvl,4,Corner,3,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1800.0,1800.0,GasA,5,N,SBrkr,1800,0,0,0.0,0.0,2,0,6,2,3,10,8,0,0,NoGarage,1961.0,NoGarage,0.0,0.0,0,0,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2007,WD ,Normal,2007-07-01,False,True,False,2.0,Duplex,0.0,2.0,2.0,46,False,11.856515169360305,42.034618749504006,-93.60658864153648,Meeker
2277,903426200,1560,159900,Dwelling_70,RM,60.0,12900,2,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,6,8,1912,2009,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,3,3,1,1,0.0,1,0.0,780.0,780.0,GasA,5,Y,SBrkr,780,780,0,0.0,0.0,1,1,3,1,4,7,8,0,0,NoGarage,1912.0,NoGarage,0.0,0.0,0,0,1,344,0,0,0,168,0,0,NoFence,NoMisc,0,May,Yr_2010,WD ,Normal,2010-05-01,False,False,False,2.0,Traditional,0.0,1.5,1.5,1,True,11.982303898822046,42.02888042529264,-93.62202728322204,Meeker
2278,535383070,1374,105000,Dwelling_50,RL,90.0,5400,2,0,4,Lvl,4,Corner,3,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,None,0.0,2,3,PConc,3,3,1,5,315.0,3,105.0,420.0,840.0,GasA,5,Y,SBrkr,840,534,0,0.0,0.0,1,0,2,1,3,6,8,0,0,Detchd,1967.0,Fin,1.0,338.0,3,3,3,0,0,198,0,0,0,0,NoFence,NoMisc,0,October,Yr_2009,WD ,Normal,2009-10-01,False,True,False,1.5,Traditional,0.0,1.0,1.0,59,True,11.56171562913966,42.034636753004754,-93.61115778005492,Meeker
